"","state","county","Biden","Trump","cases","cases_avg","cases_avg_per_100k","deaths","deaths_avg","deaths_avg_per_100k","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","retail_recreation","grocery_pharmacy","parks","transit","workplace","residential"
"372","Minnesota","mille lacs",4404,9952,28,15.86,60.35,1,0.86,3.26,3,1,1,3,0,1,0,0,6.91666666666667,NA,NA,NA,-15.9677419354839,6.40909090909091
"373","Minnesota","morrison",4367,14821,38,28.29,84.72,0,0,0,3,1,1,3,0,1,0,0,3.29032258064516,NA,NA,NA,-16.7096774193548,5.95454545454545
"374","Minnesota","mower",8899,10025,2,8.86,22.11,1,0.43,1.07,3,1,1,3,0,1,0,0,-8.06451612903226,-3.90322580645161,NA,NA,-16.4193548387097,4.65384615384615
"375","Minnesota","murray",1449,3363,3,4.57,55.79,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"376","Minnesota","nicollet",9622,9018,19,11.71,34.18,0,0,0,3,1,1,3,0,1,0,0,-6.53846153846154,-2.7037037037037,NA,NA,-21,7.04545454545455
"377","Minnesota","nobles",2933,5600,25,23.71,109.64,1,0.57,2.64,3,1,1,3,0,1,0,0,-3.14285714285714,NA,NA,12.5,-16.0322580645161,4.54545454545455
"378","Minnesota","norman",1404,1953,4,4.86,76.19,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"379","Minnesota","olmsted",49491,39692,49,60.14,37.99,0,0,0,3,1,1,3,0,1,0,0,-20.258064516129,11.1290322580645,56,-41.0322580645161,-23.2903225806452,8.45161290322581
"380","Minnesota","otter tail",11958,23800,22,25.57,43.53,0,0.14,0.24,3,1,1,3,0,1,0,0,3.45161290322581,15.7307692307692,NA,NA,-10.258064516129,4.67741935483871
"381","Minnesota","pennington",2568,4532,2,4.71,33.39,0,0.14,1.01,3,1,1,3,0,1,0,0,-10.1428571428571,NA,NA,NA,-25.9090909090909,NA
"382","Minnesota","pine",5419,10256,17,12.71,42.98,0,0.14,0.48,3,1,1,3,0,1,0,0,8.19354838709677,-4.38888888888889,NA,NA,-14.2903225806452,4.72727272727273
"383","Minnesota","pipestone",1306,3553,4,5.43,59.48,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"384","Minnesota","polk",5439,9865,60,49.43,157.6,1,0.29,0.91,3,1,1,3,0,1,0,0,-5.90322580645161,NA,NA,NA,-18.9354838709677,6.59090909090909
"385","Minnesota","pope",2477,4417,3,3.14,27.94,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"386","Minnesota","ramsey",211620,77376,306,215.86,39.22,0,3.14,0.57,3,1,1,3,0,1,0,0,-20.8064516129032,-16.1612903225806,18.4516129032258,-31.741935483871,-31.6774193548387,10.8709677419355
"387","Minnesota","red lake",691,1454,3,2,49.32,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"388","Minnesota","redwood",2355,5771,11,8,52.74,0,0.14,0.94,3,1,1,3,0,1,0,0,-2,NA,NA,NA,-15.25,NA
"389","Minnesota","renville",2496,5467,9,8.71,59.9,0,0.14,0.98,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"390","Minnesota","rice",17402,17464,25,21.29,31.78,0,0.29,0.43,3,1,1,3,0,1,0,0,-9.25806451612903,-12.2258064516129,-7,NA,-22.9677419354839,6.7741935483871
"391","Minnesota","rock",1556,3583,1,7.71,82.82,0,0.29,3.07,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"392","Minnesota","roseau",2188,6065,7,17.43,114.93,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"393","Minnesota","scott",40040,45872,95,73.86,49.56,0,0.43,0.29,3,1,1,3,0,1,0,0,-5.29032258064516,0.258064516129032,51.1290322580645,-58,-29.8387096774194,10.1290322580645
"394","Minnesota","sherburne",18065,36222,76,58.14,59.79,0,0.29,0.29,3,1,1,3,0,1,0,0,10.5161290322581,-6.80645161290323,NA,NA,-22,6.58064516129032
"395","Minnesota","sibley",2417,5864,5,5,33.64,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"396","Minnesota","st. louis",67704,49017,80,77,38.68,0,0.71,0.36,3,1,1,3,0,1,0,0,-9.67741935483871,-3.83870967741935,56.3225806451613,-39.3870967741936,-25.6774193548387,7.58064516129032
"397","Minnesota","stearns",31879,50959,168,136.43,84.7,0,1.29,0.8,3,1,1,3,0,1,0,0,-6.61290322580645,-3.51612903225806,-18.1935483870968,-13.8709677419355,-16.1612903225806,6.19354838709677
"398","Minnesota","steele",7917,12656,17,13.14,35.86,0,0.14,0.39,3,1,1,3,0,1,0,0,3.38709677419355,21.9354838709677,-32,-76.8,-17.6451612903226,6.63636363636364
"399","Minnesota","stevens",1922,3044,2,4.17,42.5,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"400","Minnesota","swift",1784,3316,4,6.71,72.46,0,0.14,1.54,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"401","Minnesota","todd",3286,9753,19,22.57,91.52,0,0.14,0.58,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"402","Minnesota","traverse",661,1172,0,0.71,21.92,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"403","Minnesota","wabasha",4696,8153,5,8.86,40.95,0,0.14,0.66,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"404","Minnesota","wadena",2023,5520,10,9,65.78,1,0.14,1.04,3,1,1,3,0,1,0,0,-3,NA,NA,NA,-20.3181818181818,NA
"405","Minnesota","waseca",3496,6624,2,4.29,23.03,0,0.14,0.77,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"406","Minnesota","washington",89165,73764,248,178.71,68.1,0,0.43,0.16,3,1,1,3,0,1,0,0,-6.54838709677419,-8,96.0645161290323,-21.3913043478261,-30.258064516129,11.0645161290323
"407","Minnesota","watonwan",1987,3103,6,3.29,30.15,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"408","Minnesota","wilkin",1026,2328,1,2.14,34.52,0,0,0,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"409","Minnesota","winona",13333,13227,30,26.43,52.35,0,0,0,3,1,1,3,0,1,0,0,-11.1612903225806,22.0357142857143,NA,-20.8,-20.6451612903226,7.26923076923077
"410","Minnesota","wright",28430,51973,95,76.57,55.34,0,0.14,0.1,3,1,1,3,0,1,0,0,-4.41935483870968,5.93548387096774,28.2142857142857,NA,-21.0645161290323,7.45161290322581
"411","Minnesota","yellow medicine",1688,3734,6,7.57,77.98,0,0.14,1.47,3,1,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA
"412","North Carolina","alamance",38825,46056,27,45.29,26.72,0,1.29,0.76,2,2,1,3,1,1,1,0,-9.03225806451613,-2.25806451612903,19.8571428571429,1.67741935483871,-20.258064516129,5.45161290322581
"413","North Carolina","alexander",4145,15888,29,22.57,60.2,0,0.14,0.38,2,2,1,3,1,1,1,0,-6,9.81818181818182,NA,NA,-13.8064516129032,2.77272727272727
"414","North Carolina","alleghany",1486,4527,7,4.29,38.48,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"415","North Carolina","anson",5789,5321,3,3.33,13.64,0,0.29,1.17,2,2,1,3,1,1,1,0,-17.625,NA,NA,NA,-18.8387096774194,2.91666666666667
"416","North Carolina","ashe",4164,11451,11,10.71,39.39,0,0,0,2,2,1,3,1,1,1,0,23.75,15.5,NA,NA,-18.2903225806452,3.61111111111111
"417","North Carolina","avery",2191,7172,18,8,45.57,1,0.29,1.63,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"418","North Carolina","beaufort",9633,16437,8,12.57,26.75,1,0.57,1.22,2,2,1,3,1,1,1,0,-9.38709677419355,-2.90322580645161,21.7142857142857,NA,-15.6451612903226,1.92307692307692
"419","North Carolina","bertie",5939,3817,3,2.33,12.32,1,0.29,1.51,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"420","North Carolina","bladen",7326,9676,2,4.5,13.75,0,0,0,2,2,1,3,1,1,1,0,-6.75,-2.59090909090909,NA,NA,-18.8387096774194,4.40909090909091
"421","North Carolina","brunswick",33310,55850,14,14.71,10.3,3,1,0.7,2,2,1,3,1,1,1,0,1.80645161290323,2.41935483870968,63.0967741935484,NA,-17.1612903225806,3.41935483870968
"422","North Carolina","buncombe",96515,62412,39,38.86,14.88,1,1,0.38,2,2,1,3,1,1,1,0,-9.06451612903226,0.161290322580645,43.8387096774194,-19.1612903225806,-22.8387096774194,5.58064516129032
"423","North Carolina","burke",13118,31019,30,26.57,29.37,0,0.57,0.63,2,2,1,3,1,1,1,0,-6.48387096774194,-0.612903225806452,40.2222222222222,NA,-14.3548387096774,2.93548387096774
"424","North Carolina","cabarrus",52162,63237,55,43.29,20,2,0.57,0.26,2,2,1,3,1,1,1,0,-11.3225806451613,-4.67741935483871,35.8461538461538,-18.4193548387097,-29.0967741935484,7.09677419354839
"425","North Carolina","caldwell",10245,32119,41,38.29,46.59,0,0,0,2,2,1,3,1,1,1,0,-1.93548387096774,-5.58064516129032,8,NA,-15.4838709677419,2.48387096774194
"426","North Carolina","camden",1537,4312,0,1.29,11.83,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"427","North Carolina","carteret",12093,30028,24,15.29,22,0,0,0,2,2,1,3,1,1,1,0,10.6129032258065,13.6451612903226,41.3548387096774,NA,-5.90322580645161,2.7741935483871
"428","North Carolina","caswell",4860,7089,9,6.33,28.02,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"429","North Carolina","catawba",25689,56588,108,67.43,42.26,0,0.14,0.09,2,2,1,3,1,1,1,0,-11.5161290322581,-3.2258064516129,29.1666666666667,2.2258064516129,-18.4516129032258,2.7741935483871
"430","North Carolina","chatham",26787,21186,14,10.14,13.62,0,0,0,2,2,1,3,1,1,1,0,-8.64516129032258,1.45161290322581,-14.3333333333333,NA,-29,7.61290322580645
"431","North Carolina","cherokee",3583,12628,9,3,10.49,0,0.14,0.5,2,2,1,3,1,1,1,0,14.6129032258065,13.0909090909091,NA,NA,-11.9354838709677,3.18181818181818
"432","North Carolina","chowan",3247,4471,6,2.57,18.44,1,0.43,3.07,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"433","North Carolina","clay",1699,5112,4,4.5,40.07,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"434","North Carolina","cleveland",16955,33798,38,38.71,39.53,1,0.29,0.29,2,2,1,3,1,1,1,0,-4.06451612903226,-1.32258064516129,11.6666666666667,NA,-12.3870967741935,2.2258064516129
"435","North Carolina","columbus",9446,16832,6,17.57,31.66,1,0.14,0.26,2,2,1,3,1,1,1,0,1.80645161290323,2.03225806451613,NA,NA,-14.9032258064516,2.41935483870968
"436","North Carolina","craven",21148,31032,24,21.57,21.12,0,0.29,0.28,2,2,1,3,1,1,1,0,-11.7741935483871,0.516129032258065,36.9354838709677,NA,-18,4.2258064516129
"437","North Carolina","cumberland",84469,60032,49,60.43,18.01,2,0.57,0.17,2,2,1,3,1,1,1,0,-10.7096774193548,-4.58064516129032,34.6774193548387,-0.967741935483871,-26.258064516129,5.32258064516129
"438","North Carolina","currituck",4195,11657,5,1.43,5.15,0,0,0,2,2,1,3,1,1,1,0,33,NA,NA,NA,-9.83870967741935,4.86363636363636
"439","North Carolina","dare",9936,13938,11,4,10.81,0,0,0,2,2,1,3,1,1,1,0,58.6129032258064,51.8709677419355,155.032258064516,NA,-0.935483870967742,1.80769230769231
"440","North Carolina","davidson",22636,64658,26,33.29,19.86,0,0.14,0.09,2,2,1,3,1,1,1,0,-7.25806451612903,0.419354838709677,33,-6,-16.0322580645161,3.41935483870968
"441","North Carolina","davie",6713,18228,4,7.14,16.67,0,0,0,2,2,1,3,1,1,1,0,0.806451612903226,1.19354838709677,NA,12.1290322580645,-21.5806451612903,4.15384615384615
"442","North Carolina","duplin",8767,13793,24,16,27.24,0,0,0,2,2,1,3,1,1,1,0,-3.7741935483871,0.483870967741935,NA,4.7,-10.1290322580645,2.19354838709677
"443","North Carolina","durham",144688,32459,67,63,19.6,0,0.29,0.09,2,2,1,3,1,1,1,0,-26.1612903225806,-11.1290322580645,-3.51612903225806,-45.9677419354839,-35.7096774193548,10.6451612903226
"444","North Carolina","edgecombe",16089,9206,26,17.29,33.58,1,0.71,1.39,2,2,1,3,1,1,1,0,-6.5,-3.51612903225806,NA,NA,-18.9677419354839,3.51612903225806
"445","North Carolina","forsyth",113033,85064,47,82.86,21.67,0,0.29,0.07,2,2,1,3,1,1,1,0,-11.5806451612903,-7,56.2903225806452,-24.7096774193548,-27,6.09677419354839
"446","North Carolina","franklin",15879,20901,1,8.71,12.51,0,0,0,2,2,1,3,1,1,1,0,-6.29032258064516,6.25806451612903,NA,NA,-20.5806451612903,4.74193548387097
"447","North Carolina","gaston",40959,73033,60,95.43,42.5,6,3.71,1.65,2,2,1,3,1,1,1,0,-8.16129032258065,0.387096774193548,41.1290322580645,NA,-18.8387096774194,4.64516129032258
"448","North Carolina","gates",2546,3367,1,0.67,5.77,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"449","North Carolina","graham",905,3710,1,1,11.85,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"450","North Carolina","granville",14565,16647,58,22.67,37.5,1,0.14,0.24,2,2,1,3,1,1,1,0,-2.09677419354839,-8.7741935483871,NA,NA,-21.4838709677419,5.54838709677419
"451","North Carolina","greene",3832,4874,5,4.14,19.66,2,0.29,1.36,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"452","North Carolina","guilford",173086,107294,146,127.86,23.8,1,0.86,0.16,2,2,1,3,1,1,1,0,-14.4838709677419,-8.48387096774194,33.3225806451613,-31.4193548387097,-28.0645161290323,6.90322580645161
"453","North Carolina","halifax",15545,10080,23,16.71,33.42,1,0.14,0.29,2,2,1,3,1,1,1,0,-1.25806451612903,1.67741935483871,NA,NA,-17.7096774193548,2.29032258064516
"454","North Carolina","harnett",22093,35177,16,26.71,19.65,0,0.57,0.42,2,2,1,3,1,1,1,0,-6.38709677419355,-0.032258064516129,-2.25,15.5483870967742,-17.6451612903226,4.70967741935484
"455","North Carolina","haywood",13144,22834,12,8,12.84,0,0,0,2,2,1,3,1,1,1,0,16.9677419354839,17,101,23.4838709677419,-16.7741935483871,2.96774193548387
"456","North Carolina","henderson",27211,40032,18,13.14,11.19,0,0.14,0.12,2,2,1,3,1,1,1,0,0.451612903225806,3.58064516129032,86,-24.8518518518519,-17.4516129032258,3.25806451612903
"457","North Carolina","hertford",7097,3479,5,3,12.67,1,0.14,0.6,2,2,1,3,1,1,1,0,-7.96153846153846,-1.83333333333333,NA,NA,-15.4516129032258,2.33333333333333
"458","North Carolina","hoke",11804,9453,4,9.86,17.85,0,0,0,2,2,1,3,1,1,1,0,0.857142857142857,-2.66666666666667,NA,NA,-19.6129032258065,4.90322580645161
"459","North Carolina","hyde",1046,1418,2,0.5,10.13,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"460","North Carolina","iredell",33888,67010,45,35.71,19.64,0,0,0,2,2,1,3,1,1,1,0,-13.0322580645161,-0.870967741935484,59.0645161290323,10.9032258064516,-23.1612903225806,4.41935483870968
"461","North Carolina","jackson",9591,11356,14,14,31.86,0,0,0,2,2,1,3,1,1,1,0,15.2903225806452,20.4838709677419,NA,NA,-16.4193548387097,3.64516129032258
"462","North Carolina","johnston",41257,68353,47,45.71,21.84,0,0,0,2,2,1,3,1,1,1,0,-4,0.354838709677419,8.6,4.74193548387097,-23.1935483870968,5.83870967741935
"463","North Carolina","jones",2197,3280,-1,1.2,12.74,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"464","North Carolina","lee",12143,16469,9,13.43,21.74,2,0.29,0.46,2,2,1,3,1,1,1,0,-9.32258064516129,-13.0645161290323,NA,NA,-19.5806451612903,4.41935483870968
"465","North Carolina","lenoir",13605,14590,6,17,30.38,1,0.29,0.51,2,2,1,3,1,1,1,0,-13.8387096774194,-0.806451612903226,NA,NA,-15.6451612903226,3.19354838709677
"466","North Carolina","lincoln",13274,36341,20,32.43,37.66,0,0,0,2,2,1,3,1,1,1,0,-7.2258064516129,-7.09677419354839,-25,NA,-23.5483870967742,3.54838709677419
"467","North Carolina","macon",6230,14211,3,3.71,10.36,0,0,0,2,2,1,3,1,1,1,0,11.2903225806452,19.1,NA,NA,-11.258064516129,2.15384615384615
"468","North Carolina","madison",4901,7979,5,9.29,42.68,0,0.57,2.63,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"469","North Carolina","martin",5911,6532,6,6.29,28.01,2,0.43,1.91,2,2,1,3,1,1,1,0,-8.69230769230769,-5.11111111111111,NA,NA,-18.0967741935484,2.81818181818182
"470","North Carolina","mcdowell",5832,16883,7,11.29,24.66,1,0.14,0.31,2,2,1,3,1,1,1,0,4.96774193548387,3.09677419354839,43,6.83870967741935,-15.4838709677419,1.96774193548387
"471","North Carolina","mecklenburg",378107,179211,205,217.71,19.61,3,2.14,0.19,2,2,1,3,1,1,1,0,-21.3548387096774,-9.12903225806452,6.58064516129032,-36.0645161290323,-34.2903225806452,9.32258064516129
"472","North Carolina","mitchell",1867,7090,8,5.43,36.28,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"473","North Carolina","montgomery",4327,8411,5,5.57,20.5,0,0,0,2,2,1,3,1,1,1,0,-0.882352941176471,NA,5,-13.1851851851852,-13.1290322580645,3.31818181818182
"474","North Carolina","moore",20779,36764,11,12,11.9,0,0.86,0.85,2,2,1,3,1,1,1,0,-9.32258064516129,3.09677419354839,-13.6,NA,-16.8387096774194,4.41935483870968
"475","North Carolina","nash",25947,25827,43,39.71,42.12,3,1.43,1.51,2,2,1,3,1,1,1,0,-8.41935483870968,-3.80645161290323,NA,6.07407407407407,-22,3.74193548387097
"476","North Carolina","new hanover",66138,63331,49,41.14,17.55,0,0.43,0.18,2,2,1,3,1,1,1,0,-12.0967741935484,-4.54838709677419,43.9354838709677,-34.741935483871,-20.6774193548387,5.58064516129032
"477","North Carolina","northampton",6069,3989,8,5,25.66,3,0.43,2.2,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"478","North Carolina","onslow",24266,46078,64,49.57,25.04,0,0.57,0.29,2,2,1,3,1,1,1,0,-8.67741935483871,-0.580645161290323,4.90322580645161,-19.2,-19.3548387096774,3.83870967741935
"479","North Carolina","orange",63594,20176,17,16,10.78,0,0.14,0.1,2,2,1,3,1,1,1,0,-29.1612903225806,-15.7741935483871,15.3333333333333,-46.2258064516129,-35.8709677419355,11.4193548387097
"480","North Carolina","pamlico",2713,4849,1,2.29,17.96,0,0.14,1.12,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"481","North Carolina","pasquotank",9832,9770,1,6.43,16.14,0,0,0,2,2,1,3,1,1,1,0,-7.2258064516129,-0.645161290322581,NA,-46,-18.3225806451613,4.03846153846154
"482","North Carolina","pender",11723,21956,9,12.43,19.71,0,0.71,1.13,2,2,1,3,1,1,1,0,3.74193548387097,10.5483870967742,NA,NA,-16.3548387096774,4.16129032258065
"483","North Carolina","perquimans",2492,4903,3,2.57,19.1,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"484","North Carolina","person",8465,13184,14,9.86,24.96,0,0,0,2,2,1,3,1,1,1,0,-11.3225806451613,-1.64516129032258,NA,NA,-21.8709677419355,4.6
"485","North Carolina","pitt",47252,38982,40,37,20.47,0,0.43,0.24,2,2,1,3,1,1,1,0,-13.6451612903226,-4.74193548387097,27,-40.4285714285714,-21.1612903225806,4.87096774193548
"486","North Carolina","polk",4518,7689,-1,3,14.48,1,0.14,0.69,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"487","North Carolina","randolph",15618,56894,72,46.43,32.32,1,0.57,0.4,2,2,1,3,1,1,1,0,-2.35483870967742,10.2258064516129,-24.1612903225806,NA,-10.2903225806452,2.96774193548387
"488","North Carolina","richmond",8754,11830,3,10,22.31,1,0.29,0.64,2,2,1,3,1,1,1,0,8.45161290322581,3.90322580645161,NA,NA,-12.5483870967742,2.58064516129032
"489","North Carolina","robeson",19020,27806,51,40.14,30.73,0,0.29,0.22,2,2,1,3,1,1,1,0,-6.80645161290323,-3.64516129032258,NA,3.45454545454545,-20.0645161290323,3.16129032258065
"490","North Carolina","rockingham",15992,31301,39,35.14,38.61,0,0,0,2,2,1,3,1,1,1,0,-10.8387096774194,-0.483870967741935,-14,-7.77777777777778,-18.0322580645161,3.38709677419355
