"","state","county","Biden","Trump","cases","cases_avg","cases_avg_per_100k","deaths","deaths_avg","deaths_avg_per_100k","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","retail_recreation","grocery_pharmacy","parks","transit","workplace","residential"
"491","North Carolina","rowan",23114,49297,24,31.14,21.92,0,0.43,0.3,2,2,1,3,1,1,1,0,-7.7741935483871,1.45161290322581,21.4444444444444,-8.03225806451613,-18.6129032258065,2.87096774193548
"492","North Carolina","rutherford",9135,24891,3,11.29,16.84,3,1.71,2.56,2,2,1,3,1,1,1,0,-6.48387096774194,3.06451612903226,41.6666666666667,NA,-14.8064516129032,1.48387096774194
"493","North Carolina","sampson",10966,17411,21,24.57,38.68,0,0,0,2,2,1,3,1,1,1,0,-1.96774193548387,2.09677419354839,NA,NA,-17.0322580645161,2.19354838709677
"494","North Carolina","scotland",7186,7473,8,8.71,25.02,1,0.71,2.05,2,2,1,3,1,1,1,0,-2.7741935483871,2.46428571428571,NA,NA,-15.8387096774194,3.54545454545455
"495","North Carolina","stanly",8129,25458,6,8.14,12.97,1,2,3.18,2,2,1,3,1,1,1,0,-4.41935483870968,8.41935483870968,NA,NA,-19.3870967741935,2.90322580645161
"496","North Carolina","stokes",5286,20142,4,8.14,17.86,0,0.43,0.94,2,2,1,3,1,1,1,0,-8.03225806451613,6.90322580645161,-46.5,NA,-18.1290322580645,2.61538461538462
"497","North Carolina","surry",8721,27538,12,30.14,41.99,2,0.71,1,2,2,1,3,1,1,1,0,-4.87096774193548,1.12903225806452,37,0.392857142857143,-18.3225806451613,2.61290322580645
"498","North Carolina","swain",2780,4161,3,3.71,26.03,1,0.14,1,2,2,1,3,1,1,1,0,50.2,NA,185.058823529412,NA,-13.4838709677419,NA
"499","North Carolina","transylvania",8444,11636,6,4.57,13.29,0,0,0,2,2,1,3,1,1,1,0,12.2903225806452,12.5909090909091,39.3333333333333,NA,-15.6451612903226,3.68181818181818
"500","North Carolina","tyrrell",758,1044,0,0.14,3.56,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"501","North Carolina","union",48725,80382,44,40,16.68,0,0.14,0.06,2,2,1,3,1,1,1,0,-10.7096774193548,-1.32258064516129,45,-14.3333333333333,-28.1935483870968,6.54838709677419
"502","North Carolina","vance",12431,8391,9,8.29,18.6,0,0,0,2,2,1,3,1,1,1,0,-7.67741935483871,-3.12903225806452,NA,NA,-21.741935483871,3.35483870967742
"503","North Carolina","wake",393336,226197,0,147.43,13.26,2,1,0.09,2,2,1,3,1,1,1,0,-20.1612903225806,-5.54838709677419,29.6451612903226,-49.9032258064516,-35.9677419354839,11.258064516129
"504","North Carolina","warren",6400,3752,2,10.57,53.58,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"505","North Carolina","washington",3396,2781,2,3.29,28.37,0,0,0,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"506","North Carolina","watauga",17122,14451,6,7.86,13.99,0,0,0,2,2,1,3,1,1,1,0,-2.54838709677419,22.5806451612903,NA,NA,-28.1612903225806,7.41935483870968
"507","North Carolina","wayne",24215,30709,31,39.86,32.37,7,1.14,0.93,2,2,1,3,1,1,1,0,-11.6451612903226,1.54838709677419,34.8333333333333,-5.69230769230769,-17.5483870967742,2.64516129032258
"508","North Carolina","wilkes",7511,27592,13,27.86,40.72,3,0.43,0.63,2,2,1,3,1,1,1,0,-2.54838709677419,6.70967741935484,-28,NA,-19.3225806451613,2.96774193548387
"509","North Carolina","wilson",20754,19581,32,35.14,42.96,0,0.14,0.17,2,2,1,3,1,1,1,0,-10.2258064516129,2.16129032258065,NA,NA,-15.8709677419355,3.93548387096774
"510","North Carolina","yadkin",3763,15933,8,16.43,43.62,2,0.29,0.76,2,2,1,3,1,1,1,0,2.92857142857143,1.2258064516129,NA,NA,-18.8387096774194,2.95454545454545
"511","North Carolina","yancey",3688,7516,3,4.71,26.09,1,0.29,1.58,2,2,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"512","New Hampshire","belknap",16894,20899,6,4.29,6.99,0,0,0,2,1,1,0,0,1,1,0,8.87096774193548,0.258064516129032,NA,NA,-10,4.80645161290323
"513","New Hampshire","carroll",16649,16150,1,2.14,4.38,0,0,0,2,1,1,0,0,1,1,0,21.5483870967742,27,75.375,NA,-7.48387096774194,4.16129032258065
"514","New Hampshire","cheshire",25506,17892,5,3.14,4.13,0,0,0,2,1,1,0,0,1,1,0,0.548387096774194,4.45161290322581,NA,NA,-16.1612903225806,5.54838709677419
"515","New Hampshire","coos",7640,8617,18,10.43,33.04,0,0,0,2,1,1,0,0,1,1,0,17.4193548387097,15.5909090909091,9,NA,-9.19354838709677,3.86363636363636
"516","New Hampshire","grafton",33180,19905,5,8.86,9.85,0,0,0,2,1,1,0,0,1,1,0,-2.41935483870968,18.9032258064516,69.2068965517241,-16.0769230769231,-20.1935483870968,5.96774193548387
"517","New Hampshire","hillsborough",117548,104625,36,36,8.63,0,0.86,0.21,2,1,1,0,0,1,1,0,-12,-5.87096774193548,87.8064516129032,NA,-22.8387096774194,8.32258064516129
"518","New Hampshire","merrimack",48533,39711,12,14.43,9.53,0,0.29,0.19,2,1,1,0,0,1,1,0,-12.8064516129032,0.935483870967742,44.4838709677419,2.48387096774194,-19.3870967741935,6.83870967741935
"519","New Hampshire","rockingham",100064,95858,34,33.57,10.84,0,0,0,2,1,1,0,0,1,1,0,-4.09677419354839,2.29032258064516,116.677419354839,-10.8709677419355,-23.8064516129032,8.2258064516129
"520","New Hampshire","strafford",41721,30489,7,13.29,10.17,0,0,0,2,1,1,0,0,1,1,0,-3.67741935483871,-4.51612903225806,52,-32.9545454545455,-19.1612903225806,7.38709677419355
"521","New Hampshire","sullivan",12390,11508,4,2.86,6.62,0,0,0,2,1,1,0,0,1,1,0,0,11.2258064516129,NA,NA,-10.741935483871,5.07692307692308
"522","Nevada","carson city",12735,16113,27,13.29,23.76,0,0.14,0.26,2,1,1,2,0,0,0,0,-4.83870967741935,-2.45161290322581,35.25,NA,-20.7741935483871,4.54838709677419
"523","Nevada","churchill",3048,9367,17,8.14,32.69,0,0,0,2,1,1,2,0,0,0,0,7.58064516129032,7.42307692307692,NA,NA,-17.258064516129,3.63636363636364
"524","Nevada","clark",521777,430809,710,621,27.4,22,6.14,0.27,2,1,1,2,0,0,0,0,-17.4516129032258,-8.74193548387097,-16.0322580645161,-32.9677419354839,-31.5483870967742,8.61290322580645
"525","Nevada","douglas",11570,21623,11,4.14,8.47,0,0,0,2,1,1,2,0,0,0,0,-8,5.90322580645161,34.5185185185185,NA,-20.8709677419355,4.48387096774194
"526","Nevada","elko",4555,16734,32,29.43,55.76,0,0,0,2,1,1,2,0,0,0,0,-3.48387096774194,30.16,NA,39.9354838709677,-17.4838709677419,3.64516129032258
"527","Nevada","esmeralda",72,395,NA,NA,NA,NA,NA,NA,2,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"528","Nevada","eureka",104,887,1,0.43,21.12,0,0,0,2,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"529","Nevada","humboldt",1689,5877,0,1.86,11.03,0,0,0,2,1,1,2,0,0,0,0,4.92857142857143,NA,NA,44.5161290322581,-14.741935483871,NA
"530","Nevada","lander",496,2198,4,1.14,20.66,0,0,0,2,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"531","Nevada","lincoln",330,2067,0,0.14,2.76,0,0,0,2,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"532","Nevada","lyon",8472,20906,6,4,6.96,0,0,0,2,1,1,2,0,0,0,0,0.0645161290322581,15,NA,26.1935483870968,-17.6451612903226,3.29032258064516
"533","Nevada","mineral",824,1420,0,0,0,0,0,0,2,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"534","Nevada","nye",7287,17527,4,8.43,18.12,0,0,0,2,1,1,2,0,0,0,0,-6.09677419354839,-12.4193548387097,-28.0869565217391,-44.16,-18.5161290322581,3.7741935483871
"535","Nevada","pershing",547,1731,0,0,0,0,0,0,2,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"536","Nevada","storey",900,1901,0,0.29,6.93,0,0,0,2,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"537","Nevada","washoe",128052,116653,249,187.43,39.75,0,0.86,0.18,2,1,1,2,0,0,0,0,-9.38709677419355,1.2258064516129,4.83870967741935,-21.5806451612903,-24.2903225806452,5.83870967741935
"538","Nevada","white pine",856,3400,1,1.29,13.42,0,0,0,2,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA
"539","Wisconsin","adams",4329,7362,16,17,84.08,0,0.33,1.65,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"540","Wisconsin","ashland",4801,3841,17,7,44.98,0,0,0,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"541","Wisconsin","barron",9194,15803,35,47.29,104.51,1,0.29,0.63,2,1,1,4,1,1,0,0,-2.38709677419355,16.258064516129,NA,NA,-6.61290322580645,3.28571428571429
"542","Wisconsin","bayfield",6147,4617,10,13,86.46,0,0,0,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"543","Wisconsin","brown",65511,75871,185,215,81.27,0,2.17,0.82,2,1,1,4,1,1,0,0,-19.741935483871,8.03225806451613,61.7741935483871,-37.5806451612903,-23.1935483870968,8.48387096774194
"544","Wisconsin","buffalo",2860,4834,11,12.57,96.47,0,0,0,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"545","Wisconsin","burnett",3569,6462,14,5.57,36.15,0,0,0,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"546","Wisconsin","calumet",12116,18156,73,42.43,84.71,0,0.43,0.86,2,1,1,4,1,1,0,0,-19.2258064516129,-1.32258064516129,-40.625,NA,-21.8709677419355,8.25806451612903
"547","Wisconsin","chippewa",13983,21317,94,78.29,121.08,0,1.86,2.87,2,1,1,4,1,1,0,0,-11.1612903225806,12.5161290322581,NA,NA,-16.3548387096774,5.64516129032258
"548","Wisconsin","clark",4524,10002,26,30.71,88.33,0,0.29,0.82,2,1,1,4,1,1,0,0,0.375,NA,NA,NA,-14,4.95454545454545
"549","Wisconsin","columbia",16410,16927,49,40.29,70.02,1,0.43,0.74,2,1,1,4,1,1,0,0,-8.12903225806452,-2.83870967741935,NA,28.5161290322581,-16,6.58064516129032
"550","Wisconsin","crawford",3953,4620,11,12,74.39,0,0.14,0.89,2,1,1,4,1,1,0,0,43,NA,NA,NA,-12.5769230769231,NA
"551","Wisconsin","dane",260185,78800,581,323.71,59.21,0,0.5,0.09,2,1,1,4,1,1,0,0,-30.3548387096774,-2.06451612903226,57.9677419354839,-42.6774193548387,-31.258064516129,13.6451612903226
"552","Wisconsin","dodge",16356,31355,146,142.14,161.82,3,1.71,1.95,2,1,1,4,1,1,0,0,-13.4516129032258,-1.38709677419355,NA,NA,-15.5806451612903,4.48387096774194
"553","Wisconsin","door",10044,9752,31,31.86,115.14,0,0.57,2.07,2,1,1,4,1,1,0,0,57.9677419354839,57.25,NA,NA,3.58064516129032,4.45454545454545
"554","Wisconsin","douglas",13218,10923,23,16.29,37.74,0,0.17,0.39,2,1,1,4,1,1,0,0,-5.32258064516129,-3.35483870967742,NA,NA,-18.0967741935484,6.18518518518519
"555","Wisconsin","dunn",9897,13173,39,36.29,79.98,0,0,0,2,1,1,4,1,1,0,0,-9.06451612903226,7.09677419354839,NA,4.93548387096774,-14.2258064516129,5.03225806451613
"556","Wisconsin","eau claire",31620,25341,130,113,107.98,4,2,1.91,2,1,1,4,1,1,0,0,-15.0645161290323,4.61290322580645,20.3333333333333,-35.8333333333333,-15.1935483870968,7.09677419354839
"557","Wisconsin","florence",781,2133,2,3.17,73.73,0,0.29,6.65,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"558","Wisconsin","fond du lac",20588,35754,101,147.57,142.71,0,0.43,0.41,2,1,1,4,1,1,0,0,-11.2258064516129,-3.2258064516129,80.3333333333333,-9.68181818181818,-12.0967741935484,4.80645161290323
"559","Wisconsin","forest",1721,3285,10,9.29,103.13,0,0.14,1.59,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"560","Wisconsin","grant",10998,14142,88,48.29,93.87,2,1.29,2.5,2,1,1,4,1,1,0,0,-2.61290322580645,15.4838709677419,NA,NA,-14.3870967741935,4.74193548387097
"561","Wisconsin","green",10851,10169,5,19.57,52.95,0,0.17,0.45,2,1,1,4,1,1,0,0,-9.80645161290323,-0.923076923076923,NA,NA,-22.1935483870968,7.46153846153846
"562","Wisconsin","green lake",3344,7168,15,15.43,81.58,0,0.14,0.76,2,1,1,4,1,1,0,0,-1.1875,NA,NA,NA,-8.70967741935484,5
"563","Wisconsin","iowa",7828,5909,35,22.29,94.12,0,0.14,0.6,2,1,1,4,1,1,0,0,-7.71428571428571,NA,NA,NA,-20.3870967741935,7.77272727272727
"564","Wisconsin","iron",1533,2438,15,8.57,150.72,1,0.14,2.51,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"565","Wisconsin","jackson",4256,5791,62,27.86,134.95,0,0.14,0.69,2,1,1,4,1,1,0,0,-9.55555555555556,NA,NA,26.1612903225806,-15.8709677419355,4.5
"566","Wisconsin","jefferson",19904,27208,86,71.14,83.93,0,1.14,1.35,2,1,1,4,1,1,0,0,-15.5483870967742,3.90322580645161,NA,0.037037037037037,-19.6451612903226,5.58064516129032
"567","Wisconsin","juneau",4746,8749,18,19,71.2,0,0.14,0.54,2,1,1,4,1,1,0,0,-1,4.7741935483871,NA,17.5384615384615,-9.61290322580645,3.22727272727273
"568","Wisconsin","kenosha",42193,44972,214,129,76.08,0,2,1.18,2,1,1,4,1,1,0,0,-10.2258064516129,-6.74193548387097,10.8064516129032,-32.0769230769231,-23.5806451612903,5.64516129032258
"569","Wisconsin","kewaunee",3976,7927,44,22.43,109.76,1,0.29,1.4,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"570","Wisconsin","la crosse",37846,28684,105,79.71,67.55,0,0.43,0.36,2,1,1,4,1,1,0,0,-19.6129032258065,7.29032258064516,51.2352941176471,NA,-25.2258064516129,7.64516129032258
"571","Wisconsin","lafayette",3647,4821,11,12.14,72.86,0,0,0,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"572","Wisconsin","langlade",3704,7330,11,24.57,128.05,0,0.43,2.23,2,1,1,4,1,1,0,0,-0.2,3.25,NA,NA,-14.3548387096774,4.33333333333333
"573","Wisconsin","lincoln",6261,10017,37,36.57,132.54,1,0.57,2.07,2,1,1,4,1,1,0,0,-4.90322580645161,-1.07142857142857,NA,NA,-13.9354838709677,6.59090909090909
"574","Wisconsin","manitowoc",16818,27218,117,70.43,89.17,0,0.86,1.09,2,1,1,4,1,1,0,0,-18.3225806451613,6.70967741935484,32.3333333333333,NA,-14.5483870967742,5.25806451612903
"575","Wisconsin","marathon",30808,44624,135,166.57,122.76,6,2.29,1.68,2,1,1,4,1,1,0,0,-19.7741935483871,-2.51612903225806,15.9333333333333,NA,-21.2903225806452,6.93548387096774
"576","Wisconsin","marinette",7366,15304,43,41.57,103.03,2,0.86,2.12,2,1,1,4,1,1,0,0,-3.45161290322581,-0.84,NA,NA,-12.9677419354839,4.77272727272727
"577","Wisconsin","marquette",3239,5719,20,23.86,153.19,3,0.43,2.75,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"578","Wisconsin","menominee",1303,278,11,8.14,178.73,1,0.14,3.14,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"579","Wisconsin","milwaukee",317270,134357,977,721.43,76.28,5,3,0.32,2,1,1,4,1,1,0,0,-20.8709677419355,-8.03225806451613,53,-28.3870967741935,-25.3548387096774,8.25806451612903
"580","Wisconsin","monroe",8433,13775,36,34.29,74.13,0,0.57,1.24,2,1,1,4,1,1,0,0,-4.87096774193548,9.54838709677419,NA,6,-17.0322580645161,4.74193548387097
"581","Wisconsin","oconto",6715,16226,44,38.43,101.31,0,0.71,1.88,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"582","Wisconsin","oneida",10105,13671,12,27.86,78.26,0,0.17,0.47,2,1,1,4,1,1,0,0,-5.51612903225806,12.3461538461538,5.33333333333333,NA,-11.0645161290323,7
"583","Wisconsin","outagamie",47667,58385,153,139.86,74.44,1,1.43,0.76,2,1,1,4,1,1,0,0,-23.5161290322581,-6.96774193548387,55.9354838709677,-25.7096774193548,-22.3225806451613,8.09677419354839
"584","Wisconsin","ozaukee",26517,33912,128,74,82.94,0,0.14,0.16,2,1,1,4,1,1,0,0,-14.6774193548387,-1.35483870967742,44.1071428571429,NA,-29.2903225806452,9.09677419354839
"585","Wisconsin","pepin",1489,2584,15,7.43,101.94,0,0,0,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"586","Wisconsin","pierce",9796,12815,40,28.29,66.16,0,0.14,0.33,2,1,1,4,1,1,0,0,-3.7,NA,NA,NA,-17.741935483871,8.36363636363636
"587","Wisconsin","polk",9370,16611,43,29.43,67.21,0,0,0,2,1,1,4,1,1,0,0,-0.709677419354839,5.45161290322581,24.75,NA,-11.5806451612903,4.25
"588","Wisconsin","portage",20428,19299,71,60.86,85.99,1,0.14,0.2,2,1,1,4,1,1,0,0,-16.6451612903226,-4.93548387096774,39.5,NA,-30.5483870967742,8.19354838709677
"589","Wisconsin","price",3032,5394,10,10.14,75.97,0,0.14,1.07,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"590","Wisconsin","racine",50159,54479,249,199.14,101.44,2,0.57,0.29,2,1,1,4,1,1,0,0,-10.3870967741935,-5.03225806451613,64.8333333333333,-15.1290322580645,-21.3548387096774,6.03225806451613
"591","Wisconsin","richland",3995,4871,14,10.71,62.1,0,0.14,0.83,2,1,1,4,1,1,0,0,0,NA,NA,NA,-17.4516129032258,NA
"592","Wisconsin","rock",46658,37138,96,119.14,72.94,0,0.29,0.17,2,1,1,4,1,1,0,0,-11.0322580645161,-8,61.3333333333333,-17.4516129032258,-19.5161290322581,5.7741935483871
"593","Wisconsin","rusk",2517,5257,29,12.14,85.65,0,0,0,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"594","Wisconsin","sauk",18108,17493,105,52.86,82.02,0,0.14,0.22,2,1,1,4,1,1,0,0,-3.03225806451613,16.5161290322581,85.25,NA,-16.2903225806452,5.54838709677419
"595","Wisconsin","sawyer",4498,5909,9,8.71,52.63,0,0.14,0.86,2,1,1,4,1,1,0,0,1,4.22222222222222,NA,NA,-3.70967741935484,NA
"596","Wisconsin","shawano",7131,15173,32,49,119.81,6,1.29,3.14,2,1,1,4,1,1,0,0,-10.5806451612903,-4.46153846153846,NA,NA,-22.6451612903226,8
"597","Wisconsin","sheboygan",27101,37609,196,132.43,114.82,2,1.14,0.99,2,1,1,4,1,1,0,0,-10.1612903225806,-2.83870967741935,69.2,-6.70967741935484,-13.7096774193548,6
"598","Wisconsin","st. croix",23190,32199,66,65.43,72.15,0,0.14,0.16,2,1,1,4,1,1,0,0,-10.8709677419355,-10.5161290322581,NA,5.82608695652174,-16.9032258064516,7.54838709677419
"599","Wisconsin","taylor",2693,7657,36,19.14,94.1,0,0,0,2,1,1,4,1,1,0,0,-9.19047619047619,NA,NA,NA,-15.4230769230769,5.1
"600","Wisconsin","trempealeau",6285,8833,41,27.71,93.47,1,0.43,1.45,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"601","Wisconsin","vernon",7457,8218,6,9.57,31.05,0,0,0,2,1,1,4,1,1,0,0,-3.41176470588235,NA,NA,NA,-15.8709677419355,5.90909090909091
"602","Wisconsin","vilas",5903,9261,5,17,76.59,1,0.5,2.25,2,1,1,4,1,1,0,0,-15.5555555555556,43.75,14.6666666666667,NA,-5.41935483870968,4.45454545454545
"603","Wisconsin","walworth",22789,33851,115,50.86,48.96,1,0.29,0.28,2,1,1,4,1,1,0,0,-2.38709677419355,15.3870967741935,49.4285714285714,-0.388888888888889,-14.1290322580645,4.41935483870968
"604","Wisconsin","washburn",3867,6334,12,6,38.17,0,0,0,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"605","Wisconsin","washington",26650,60237,230,125.14,91.99,1,0.57,0.42,2,1,1,4,1,1,0,0,-7.06451612903226,3.90322580645161,73.8125,NA,-19.0967741935484,6.45161290322581
"606","Wisconsin","waukesha",103906,159649,335,262.57,64.96,4,1.43,0.35,2,1,1,4,1,1,0,0,-18.0322580645161,-2.25806451612903,87.4838709677419,-21.3703703703704,-25.0645161290323,9.12903225806452
"607","Wisconsin","waupaca",9703,18952,53,55.29,108.42,5,3.29,6.44,2,1,1,4,1,1,0,0,-2.74193548387097,-0.774193548387097,NA,NA,-14.0322580645161,4.96774193548387
"608","Wisconsin","waushara",4388,9016,190,43,175.92,0,0,0,2,1,1,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"609","Wisconsin","winnebago",44060,47796,142,140.29,81.61,6,2,1.16,2,1,1,4,1,1,0,0,-17.6451612903226,-9.16129032258065,62.9032258064516,0.222222222222222,-21.3225806451613,7.96774193548387
"610","Wisconsin","wood",16365,24308,87,56.57,77.5,0,0.14,0.2,2,1,1,4,1,1,0,0,-13.3225806451613,-7.70967741935484,NA,NA,-17.4838709677419,5.32258064516129
